__v,_id,auv,bird_all,bird_vis,cas_uva,cas_uvb,cas_uvc,ccd_temp,cct,cct_jis,cdi,cent_wl,color_co_u,color_co_v1960,color_co_v1976,color_co_x,color_co_y,color_co_z,cri,cri01,cri02,cri03,cri04,cri05,cri06,cri07,cri08,cri09,cri10,cri11,cri12,cri13,cri14,cri15,cri16,datetime,dc_ccd_temp,domi_wl,duv,euv,euva,euva_ratio,euvb,euvb_ratio,file_abs_path,file_name,foot_lambert,illum,integration_time,last_dark_current,lwr,mwr,narr,peak_wl,planck_dist,purity,red_effect,sdcm,signal_level_cnt,signal_level_percent,swr,tm30_fi_idx,tm30_fi_idx_01,tm30_fi_idx_02,tm30_fi_idx_03,tm30_fi_idx_04,tm30_fi_idx_05,tm30_fi_idx_06,tm30_fi_idx_07,tm30_fi_idx_08,tm30_fi_idx_09,tm30_fi_idx_10,tm30_fi_idx_11,tm30_fi_idx_12,tm30_fi_idx_13,tm30_fi_idx_14,tm30_fi_idx_15,tm30_fi_idx_16,tmp30_gam_idx,tmp30_grph_ch01,tmp30_grph_ch02,tmp30_grph_ch03,tmp30_grph_ch04,tmp30_grph_ch05,tmp30_grph_ch06,tmp30_grph_ch07,tmp30_grph_ch08,tmp30_grph_ch09,tmp30_grph_ch10,tmp30_grph_ch11,tmp30_grph_ch12,tmp30_grph_ch13,tmp30_grph_ch14,tmp30_grph_ch15,tmp30_grph_ch16,tmp30_grph_hu01,tmp30_grph_hu02,tmp30_grph_hu03,tmp30_grph_hu04,tmp30_grph_hu05,tmp30_grph_hu06,tmp30_grph_hu07,tmp30_grph_hu08,tmp30_grph_hu09,tmp30_grph_hu10,tmp30_grph_hu11,tmp30_grph_hu12,tmp30_grph_hu13,tmp30_grph_hu14,tmp30_grph_hu15,tmp30_grph_hu16,tri_x,tri_y,tri_z,tuv,uva,uvb,uvi,vis_effect,width50
0,6459d286d922703f44f6f75a,0.02722548724399511,198.972969797984,172.96226994836,18.6203986541961,0.527886656109348,0.109135045172287,-10.53,6004.32317788387,6003.6550582977,94.0109989306673,569.691886974093,0.201632438810175,0.315417778363627,0.473126667545441,0.321767130260195,0.335564634262243,0.342668235477563,99.5721653715541,99.6931804672541,99.5655933270394,99.4760058051551,99.4458845573357,99.578725901695,99.5281548918856,99.5851865800574,99.7045914420102,99.5203858781226,99.2248639585165,99.5867727082002,98.6022684987054,99.3959559679803,99.6143402655491,99.36555154704,98.3579107239865,2020-07-07T02:48:50.000Z,-10.53,494.188185699803,0.14045584034441588,0.07532450864998362,0.020005139346060522,0.2655860583043428,0.055319369303923074,0.7344139416956569,D:/JiYouong/Witlab/측정/CAS/WITLAB_CasStreamer-master/data/2020/측정 데이터/106차(20200707)_//2.CAS/20200707/FILE15240.ISD,D:/JiYouong/Witlab/측정/CAS/WITLAB_CasStreamer-master/data/2020/측정 데이터/106차(20200707)_//2.CAS/20200707/FILE15240.ISD,3294.24028832442,35446.0255023707,42,122.6,0.5118648803401142,0.23621757534980387,0.09516657122802787,479.929146242817,0.00210371263642628,0.0377219032743672,15.9504125968355,4.41416765323639,15722,51,0.2519175443100829,99.1696350132263,99.3973478030627,99.3442834221946,98.7907460078806,98.7020335498138,98.4621984387114,99.2576354968707,99.446492654887,99.2336321129462,99.3351739396282,99.3812097271294,99.3418383281694,99.4449560795013,99.3898515601252,99.3998844708504,98.9835677804902,99.6714780968788,100.224171061212,-0.193745288519227,-0.128503161352019,0.0513441875270386,0.342646108413212,0.805417713411487,0.485006326330194,0.19618624469512,0.19461107377177,0.0160366273719612,-0.0951305572779308,-0.128877668225103,0.099791833962523,0.131354550082187,0.253438858253198,-0.483044418366899,0.0173731579640259,0.0641698388541507,0.292428709361128,0.616195780130967,0.622668960038714,0.465202321448103,0.0191675572619815,-0.097303378453993,-0.262508979672653,-0.430826497051818,-0.151823436936784,-0.0819385187405819,0.286801372736893,0.191199036161456,0.203987018031846,0.345965691049957,-0.0394318772807162,33988.5814549642,35446.0255023707,36196.3859519767,19.20989038217915,18.66119195811267,0.5486984240664802,3.012980345999345,30.0050388829123,319.695326950989
0,6459d286d922703f44f6f760,0.023822453671596265,201.424305187914,175.116345207714,18.9060946545204,0.534294801610996,0.0572856780464248,-10.53,6006.16408269443,6005.45734352624,94.0287752688294,569.634863990179,0.201637420776143,0.315389819861441,0.473084729792162,0.321735096123165,0.335493195719994,0.342771708156841,99.5703405507174,99.6931111437794,99.5666038450741,99.4921696003569,99.4525511369149,99.5732694977539,99.5147295865473,99.5780272022033,99.6922623931095,99.5042433292958,99.2339113954285,99.5878091982221,98.5699878883252,99.398699718232,99.6252627254593,99.3627567236347,98.3527559289891,2020-07-07T02:49:51.000Z,-10.53,494.101029220784,0.1405187679182097,0.07398209159221222,0.020331957479445863,0.27482269076028826,0.05365013411276634,0.7251773092397115,D:/JiYouong/Witlab/측정/CAS/WITLAB_CasStreamer-master/data/2020/측정 데이터/106차(20200707)_//2.CAS/20200707/FILE15241.ISD,D:/JiYouong/Witlab/측정/CAS/WITLAB_CasStreamer-master/data/2020/측정 데이터/106차(20200707)_//2.CAS/20200707/FILE15241.ISD,3335.42783047133,35889.2034558715,42,123.7,0.511576108824358,0.23625755344133356,0.0952160235375349,479.987945846641,0.00208237473655126,0.0378708329170075,15.9494214513099,4.43425675642865,15934,52,0.2521663377343098,99.162284549076,99.4007050605662,99.3433933644335,98.7885972466504,98.6930179307877,98.4475328446929,99.2471735811174,99.4389094167734,99.2222151202666,99.3271035655504,99.374556589887,99.3370098965561,99.4378700448747,99.3798311073482,99.3836551754877,98.9726901444957,99.667464787458,100.23306785342,-0.185887956970963,-0.121006765420171,0.0568396325258423,0.346435347284107,0.813279396940065,0.491649081034483,0.201828913738661,0.203630410386008,0.0214826883623682,-0.0930007182386664,-0.130769144099691,0.0987285594070712,0.129647775674354,0.255550975924592,-0.484101432125449,0.0253830904607977,0.0661893078590929,0.291243443253199,0.615820100261247,0.626114137329599,0.469239449924227,0.0224724378939247,-0.0969893473437655,-0.262250622937329,-0.436339328253966,-0.156914221021869,-0.0855696526671333,0.292093540481085,0.203625234355647,0.218623477412109,0.366320177704322,-0.0340938283482267,34417.4381804622,35889.2034558715,36667.8183936245,19.503887686778263,18.94733767497643,0.5565500118018372,2.959283663688489,30.0064874086114,319.719503216617
0,6459d286d922703f44f6f766,0.022874611836821615,207.19424337563,180.27819676191,19.4795888404647,0.551110667742431,-0.0122888823704913,-10.53,6009.810043554,6009.03056377406,94.0669210954648,569.62337442094,0.201624782857382,0.315352415927942,0.473028623891913,0.321668060986832,0.335404536160306,0.342927402852862,99.5670292939104,99.6951515855153,99.5661152065445,99.535639873828,99.4624284880132,99.5630415682136,99.4848522955475,99.5593107338946,99.6696945997263,99.4928118617941,99.2529180135636,99.5908298496247,98.5009709948862,99.402666117295,99.6595008849169,99.3676139127906,98.3508929360424,2020-07-07T02:50:52.000Z,-10.53,493.988194375572,0.14538644816847177,0.07703727113010676,0.020976255181838172,0.2722871004401464,0.0560610159482685,0.7277128995598524,D:/JiYouong/Witlab/측정/CAS/WITLAB_CasStreamer-master/data/2020/측정 데이터/106차(20200707)_//2.CAS/20200707/FILE15242.ISD,D:/JiYouong/Witlab/측정/CAS/WITLAB_CasStreamer-master/data/2020/측정 데이터/106차(20200707)_//2.CAS/20200707/FILE15242.ISD,3434.48080404456,36955.0134515195,42,124.7,0.5112569809406399,0.23632149977534436,0.09532551214642805,479.919964383616,0.00206891270531698,0.0381479785036222,15.9464722531994,4.47681123672167,16418,53,0.2524215192840152,99.1737966896938,99.4120649583995,99.3410367758983,98.8118180059276,98.7239780835157,98.4771820678452,99.2582314838388,99.4417170015148,99.2264194980319,99.3290862769451,99.3794076501974,99.3445470475644,99.4602959367475,99.3920139066371,99.4003254566225,98.9777080219774,99.6590895731858,100.234442391743,-0.176158035598011,-0.114282722161668,0.0622510193005854,0.343120539907007,0.799797913635465,0.483601846093633,0.204502428830235,0.211883218990958,0.0365664693637701,-0.080220379984215,-0.124590953372416,0.0963036896516006,0.12069869258706,0.245713871884651,-0.487198005674318,0.0242737468382441,0.0715759073525766,0.292894543568828,0.602016297092941,0.608138487749314,0.457753240042884,0.0258215335630284,-0.0863174079446122,-0.249350276308869,-0.432426191252182,-0.166869826995973,-0.102663443156132,0.278054372757284,0.198881989929066,0.217347195135668,0.376165073960658,-0.0209507696982175,35441.5228153357,36955.0134515195,37783.8860809716,20.094767455392905,19.521905597183036,0.5728618582098762,3.0814908452042706,30.0129153905916,319.675758698524
0,6459d286d922703f44f6f76c,0.026119951999851034,214.429922957599,186.567943780746,20.2031707196268,0.572746401030569,0.0330823844916876,-10.18,6009.71031993555,6008.93425364109,94.0811875355323,569.2826184401,0.201646106936468,0.315336689120469,0.473005033680703,0.321673263156538,0.335357765554148,0.342968971289314,99.561987753161,99.6919635573822,99.5628782905502,99.5605360905609,99.4574794563229,99.5509590435069,99.467661296373,99.5469527916837,99.6574714989084,99.4894378817302,99.2560310346589,99.5814235776459,98.4360460535866,99.3964459796512,99.6811917341308,99.361955076039,98.3394052317246,2020-07-07T02:51:53.000Z,-10.53,493.93840321798,0.15146686711065852,0.08063881289080999,0.021719177796594304,0.26933900708587355,0.05891963509421569,0.7306609929141266,D:/JiYouong/Witlab/측정/CAS/WITLAB_CasStreamer-master/data/2020/측정 데이터/106차(20200707)_//2.CAS/20200707/FILE15243.ISD,D:/JiYouong/Witlab/측정/CAS/WITLAB_CasStreamer-master/data/2020/측정 데이터/106차(20200707)_//2.CAS/20200707/FILE15243.ISD,3555.67885157237,38259.1044429187,42,125.7,0.5109561835604189,0.23641930863898572,0.09533951480119775,479.98666730396,0.00204243595605735,0.0381568599416599,15.9455499410898,4.47344117106686,17034,55,0.25262450780059525,99.1674647561726,99.4063760266544,99.3284626784284,98.8044952571867,98.7338108097114,98.4756623465039,99.2522889151823,99.4312707550189,99.2099705010565,99.3118096341024,99.3659778057494,99.3354881803916,99.4760617852895,99.3956847925984,99.4076696624399,98.9657645706842,99.6472851634911,100.239946321282,-0.175506123725815,-0.113761703786476,0.0665077313037692,0.346338247407039,0.804768064581296,0.487150864651458,0.213520053622997,0.224287082043725,0.0525117803110278,-0.0698533203697295,-0.122517292447239,0.09657918004033,0.117248941619549,0.242472879973507,-0.499669435466897,0.0221550079639978,0.0734268819830514,0.299493206523924,0.604666824235578,0.599886597460677,0.453041728491624,0.0277992442025441,-0.076858156827584,-0.247495726755065,-0.44503662020213,-0.187259248808489,-0.120945648259125,0.266235015690431,0.190527154212361,0.214899060974649,0.379160340462318,-0.0160021409886544,36697.9155865509,38259.1044429187,39127.4246223459,20.842648591024282,20.247124315599194,0.5955242754250896,3.2255525156323994,30.0245010854799,319.69915653302
0,6459d286d922703f44f6f772,0.03013059615556702,220.624581649432,191.922880784572,20.8066493507827,0.593778196252651,0.0985201213729138,-10.53,6009.9980038037,6009.21884264548,94.1219830671631,568.989494380965,0.201676748657744,0.315308476189171,0.472962714283757,0.321673055357357,0.335276596801182,0.343050347841462,99.5493502749454,99.6719506664832,99.5473367685558,99.5557622587207,99.4416225261278,99.5152176965127,99.4276416004951,99.5484362413423,99.6868344413258,99.5462367366662,99.2390213541905,99.5516940351412,98.4107816879995,99.3832023045607,99.6758276638756,99.338963162265,98.344265609715,2020-07-07T02:52:54.000Z,-10.53,493.850052683842,0.15788152582956455,0.08464207420527062,0.02239277258525811,0.2645584101702428,0.06224930162001257,0.7354415898297579,D:/JiYouong/Witlab/측정/CAS/WITLAB_CasStreamer-master/data/2020/측정 데이터/106차(20200707)_//2.CAS/20200707/FILE15244.ISD,D:/JiYouong/Witlab/측정/CAS/WITLAB_CasStreamer-master/data/2020/측정 데이터/106차(20200707)_//2.CAS/20200707/FILE15244.ISD,3658.39215108822,39364.2995457092,42,126.7,0.5107526683942455,0.23642009626139954,0.09543019482856512,479.931027663021,0.00200088709299482,0.0382037978167319,15.9475315269403,4.47390291811849,17473,57,0.2528272353443532,99.1630050221708,99.4065287923722,99.3130211886184,98.7951984255515,98.7219491885338,98.4700228068568,99.2514176376956,99.425937191611,99.2079832668444,99.31284285951,99.3615748244975,99.3344768266369,99.4694810202944,99.3908507949086,99.3998604594486,98.970815671429,99.6387615973489,100.245938496821,-0.171488623505852,-0.109052842535687,0.0714628664000593,0.350113009933056,0.806702965281994,0.486003092955386,0.209483031630167,0.227669307825841,0.0569899197017809,-0.0639820885126391,-0.1159666441556,0.100338084820141,0.120665039720927,0.243722335939179,-0.493054235633899,0.0241614898819878,0.0800855055504116,0.305227811984679,0.607442188927702,0.604712148177644,0.456312264183304,0.0286172816622463,-0.0731171666402101,-0.236314178250815,-0.433186678003535,-0.177769486791231,-0.118275703239921,0.26891913390988,0.195797501464186,0.222528855670813,0.386050492461494,-0.00741372662616283,37767.1290739667,39364.2995457092,40277.0034667789,21.4692977869676,20.852152336907345,0.6171454500602608,3.3856829682108245,30.029893965312,319.723588625698
0,6459d286d922703f44f6f778,0.03191654234476134,224.368992908918,195.235833431969,21.158454945402,0.60072568980456,0.0975494623557482,-10.53,6010.89614838741,6010.09928035466,94.1058013943468,568.964191039542,0.201659385873226,0.315310639453801,0.472965959180701,0.321654259882274,0.335288172272419,0.343057567845307,99.5572563629676,99.6859890332527,99.5551041329165,99.5626264679987,99.4515794900851,99.541593516999,99.45196848198,99.5419671588042,99.6672226217049,99.5256873223603,99.2477690819774,99.5717559939997,98.4333998564891,99.3895355262626,99.6855130699819,99.3584628034176,98.3439649593114,2020-07-07T02:53:54.000Z,-10.53,493.859233356632,0.15845794200041177,0.08370860791018064,0.02278181448746426,0.2721561743316667,0.06092679342271642,0.7278438256683337,D:/JiYouong/Witlab/측정/CAS/WITLAB_CasStreamer-master/data/2020/측정 데이터/106차(20200707)_//2.CAS/20200707/FILE15245.ISD,D:/JiYouong/Witlab/측정/CAS/WITLAB_CasStreamer-master/data/2020/측정 데이터/106차(20200707)_//2.CAS/20200707/FILE15245.ISD,3722.39226534372,40052.9407750984,42,127.7,0.5106662459563943,0.23647335681715695,0.09544705973424503,479.977986333061,0.00201580527513509,0.0382605469692202,15.9407259677079,4.48569354600207,17798,58,0.25286039722644726,99.1637297291944,99.4144080302171,99.3167911797657,98.7956005053543,98.7255012845723,98.4715389337876,99.246956094069,99.4244672108349,99.2065292106224,99.3108183993986,99.3629073593875,99.3366906385157,99.4602469801607,99.3892366199987,99.3976823638157,98.9760306197642,99.6389600819966,100.248005014659,-0.166280907401926,-0.112897497946748,0.070840249269038,0.349128882945336,0.806430738884483,0.490421138941364,0.216787528400023,0.22753701190856,0.0555743661020797,-0.0659935220985529,-0.118770613333363,0.0972532552855471,0.12055154473241,0.246738030786145,-0.485537335271732,0.0249328949653864,0.077246210207578,0.304646441688905,0.607885799843039,0.603371623963828,0.455255454589301,0.0299264691011205,-0.0740894800528428,-0.242830322710498,-0.44032139329397,-0.183188872104607,-0.114203596209268,0.277953024357819,0.206815944690468,0.220868343892787,0.392647799214045,-0.0104491678428776,38424.2573598908,40052.9407750984,40981.0592310228,21.82931649461784,21.204626041321593,0.6246904532962428,3.3483443164072257,30.0367474034621,319.752108214978
0,6459d286d922703f44f6f77e,0.034748100082572016,223.73619746739,194.68935907631,21.0801142032903,0.60152258888571,0.0842212403861947,-10.53,6009.16133359084,6008.39712967646,94.1122060908092,568.965386285136,0.20166905358268,0.31532551916654,0.47298827874981,0.321686732732719,0.335321770018443,0.342991497248838,99.5544339907456,99.6765293917529,99.5541951697548,99.5574648196819,99.430381131787,99.5093169476023,99.436214393691,99.5628617493191,99.7085083223757,99.5841913239238,99.2507373816611,99.5499871923666,98.416842353122,99.3908738424883,99.6750768035796,99.3386490024693,98.3465833881019,2020-07-07T02:54:55.000Z,-10.53,493.901766326655,0.16032575762401866,0.08572474002072467,0.022693872229728993,0.26472955443484064,0.06303086779099569,0.7352704455651595,D:/JiYouong/Witlab/측정/CAS/WITLAB_CasStreamer-master/data/2020/측정 데이터/106차(20200707)_//2.CAS/20200707/FILE15246.ISD,D:/JiYouong/Witlab/측정/CAS/WITLAB_CasStreamer-master/data/2020/측정 데이터/106차(20200707)_//2.CAS/20200707/FILE15246.ISD,3712.62982048541,39947.896868423,42,128.7,0.5106400000159576,0.23653917395328294,0.09545243038931629,479.940096011289,0.00201753446856912,0.0381318939689473,15.9483443788099,4.46500002786038,17738,58,0.2528208260307581,99.1700692819767,99.4203064470667,99.329825185343,98.8169904432029,98.7430771419385,98.4828939243644,99.2480843179669,99.4255106052965,99.2051145019874,99.3111299423487,99.3646194960611,99.3397530450469,99.4761524313825,99.3954073616002,99.3945371025377,98.9759543391928,99.6401899534841,100.252600990959,-0.159413691840515,-0.102133686184754,0.0747387730847665,0.34648862951749,0.800784003957499,0.489259749069666,0.22080329154365,0.23535651802387,0.0638941735262535,-0.062178369642626,-0.117170612224111,0.0966290319592589,0.116529841775691,0.243140723358819,-0.484952267475972,0.0325241925457403,0.0772953750664166,0.296567385755077,0.595433877880719,0.593712692888431,0.451142763688231,0.0340561443700752,-0.0709334851951713,-0.239169335701062,-0.442023473055865,-0.189877332778376,-0.123478155704995,0.266855218752734,0.199527035336256,0.228716175706853,0.397368799004489,-0.00559179309352932,38323.5136282378,39947.896868423,40861.6146756263,21.751602839836416,21.126072696449796,0.6255301433866214,3.4289896008289866,30.0420613860347,319.728605023165
0,6459d286d922703f44f6f784,0.03479657136578293,220.42169842157,191.772535833955,20.7662718006492,0.596424364444127,0.0800523019085615,-10.53,6011.54237337847,6010.73445488177,94.1239107140082,569.001760855493,0.20166495500213,0.315297774757721,0.472946662136582,0.32164363802628,0.335254162309602,0.343102199664118,99.5484246538496,99.6784213458532,99.5477341117772,99.5525128093371,99.4477118815836,99.5325592090281,99.4362515460476,99.534692678534,99.657513648636,99.4943200828924,99.236362670306,99.5640100397129,98.4318849163212,99.3848534397774,99.6763754447564,99.3479307429194,98.3459791135269,2020-07-07T02:55:56.000Z,-10.53,493.82033971712,0.1600635872076586,0.08574482938388388,0.022363156333191962,0.26081055258820324,0.06338167305069191,0.7391894474117967,D:/JiYouong/Witlab/측정/CAS/WITLAB_CasStreamer-master/data/2020/측정 데이터/106차(20200707)_//2.CAS/20200707/FILE15247.ISD,D:/JiYouong/Witlab/측정/CAS/WITLAB_CasStreamer-master/data/2020/측정 데이터/106차(20200707)_//2.CAS/20200707/FILE15247.ISD,3656.31400202251,39341.9386617622,42,129.7,0.5106533396573738,0.23644286103835602,0.09550818493383727,479.876678974678,0.00200342628540625,0.0383158629224805,15.9469426148887,4.49260077223477,17482,57,0.25290379930426843,99.1623174098692,99.404684724002,99.3097604521192,98.7877349531054,98.7140432901112,98.4685290319502,99.2484861607341,99.4259281993023,99.2122467996499,99.3181315036972,99.3668411845611,99.3380482530419,99.4593278523202,99.3882948297555,99.3949605164173,98.978265774435,99.6409759643411,100.245929187743,-0.17511366295944,-0.11149527966147,0.0698475626547729,0.3499572335924,0.805893950041513,0.488503001704852,0.210850333779005,0.224770445758483,0.0521934497254112,-0.0672132948240598,-0.114891727953158,0.102334569973503,0.124818585823376,0.247147118745392,-0.486424892583875,0.0229057101568118,0.0798080682449816,0.30706014710252,0.611776049856096,0.609967925702779,0.459049263888042,0.0301410881635242,-0.0753589394751445,-0.236225532792377,-0.427812324470846,-0.168971770419994,-0.107017767338506,0.275314353556218,0.1993116179964,0.222549801872197,0.379187758309329,-0.00931070110509535,37744.749210571,39341.9386617622,40262.902631574,21.431170997510975,20.811481028495322,0.6196899690156549,3.429793175355355,30.0363648136624,319.697385085775
0,6459d286d922703f44f6f78a,0.03880179409648935,216.462990702674,188.252159898341,20.4155750339222,0.590472741282954,0.1017741532498,-10.18,6015.21755604257,6014.62055437724,94.1211592189042,568.971898387089,0.201624133859106,0.315278806360441,0.472918209540662,0.32156654560305,0.335221499274241,0.343211955122709,99.5489846016316,99.6934238900539,99.5564957629075,99.5768248755124,99.4750767627523,99.5642796375169,99.4425569758644,99.5022235573259,99.5809953511195,99.3471231776319,99.2482852753411,99.5933883538961,98.4061179080257,99.3970893063598,99.7033772623322,99.3733083736562,98.3421559667416,2020-07-07T02:56:57.000Z,-10.53,493.771343718588,0.15993012990107416,0.08780880081541897,0.02198471456474472,0.2503702859005935,0.06582408625067429,0.7496297140994068,D:/JiYouong/Witlab/측정/CAS/WITLAB_CasStreamer-master/data/2020/측정 데이터/106차(20200707)_//2.CAS/20200707/FILE15248.ISD,D:/JiYouong/Witlab/측정/CAS/WITLAB_CasStreamer-master/data/2020/측정 데이터/106차(20200707)_//2.CAS/20200707/FILE15248.ISD,3588.37029157187,38610.8643373133,42,130.8,0.5105680017375221,0.23647749395901244,0.09548693572930113,479.917870444527,0.00202354288601369,0.0385946731870526,15.9420709537346,4.54147812449913,17172,56,0.2529545043034653,99.1660239738734,99.3993927798372,99.3157262793179,98.7911963982991,98.721693197149,98.4748492663956,99.2537651673067,99.4305561158,99.2163528651346,99.3195183156724,99.3692282606811,99.338961035839,99.4680528565646,99.3946629530477,99.4063189015306,98.9764905195035,99.6468365223832,100.239233959759,-0.182577621794832,-0.115818113228713,0.0657058761796062,0.347560567012997,0.803187853307159,0.485472899311558,0.209018284790144,0.220651999990179,0.04920163617532,-0.0695873342684742,-0.116794402471742,0.101704496912495,0.123860803900591,0.244873371184678,-0.493758498506986,0.018685805403034,0.076724135832334,0.305514918662535,0.611456073183861,0.60666013695125,0.456259414592565,0.0276573605607803,-0.07623136166489,-0.240216164426616,-0.430999356507523,-0.172198153659965,-0.109471279540789,0.269267514045398,0.187674340132008,0.213681286853557,0.365434533209676,-0.0149090785196953,37038.0846532174,38610.8643373133,39531.2062826433,21.073368918487965,20.459833228274878,0.6135356902130925,3.512352032616759,30.0294640100469,319.696505061226
0,6459d286d922703f44f6f790,0.039228367435858266,214.37726306407,186.407989769695,20.2512640476612,0.583988319938575,0.112937507809224,-10.53,6017.2289954277,6016.58846065593,94.1539364332142,568.939184331089,0.201617298027805,0.315258201883127,0.47288730282469,0.321529804177884,0.335172656012132,0.343297539809984,99.5447800149616,99.6979050726119,99.5519686920433,99.573340249212,99.4477649072162,99.5473000642651,99.4359331059833,99.5020463275043,99.6019817008564,99.4206838395862,99.2425310853406,99.5887805296258,98.3702270329153,99.3958256215444,99.7013705347017,99.3609294447867,98.3303900204305,2020-07-07T02:57:58.000Z,-10.53,493.712284617364,0.15714038433781727,0.08448536185458354,0.021801521930475735,0.258050879488456,0.06268383992410781,0.741949120511544,D:/JiYouong/Witlab/측정/CAS/WITLAB_CasStreamer-master/data/2020/측정 데이터/106차(20200707)_//2.CAS/20200707/FILE15249.ISD,D:/JiYouong/Witlab/측정/CAS/WITLAB_CasStreamer-master/data/2020/측정 데이터/106차(20200707)_//2.CAS/20200707/FILE15249.ISD,3552.33873808115,38223.1648217532,42,131.8,0.5105195279833943,0.23641461192254262,0.09547627569373072,479.925576255053,0.00201605932566154,0.0387469134147056,15.9371698534949,4.56494015476067,16989,55,0.2530658600940635,99.1535597553448,99.4021935108938,99.3136870314481,98.7785394112905,98.7025420024027,98.4462032363202,99.2324860504949,99.4188433541019,99.2006113788555,99.307578364541,99.3619655622483,99.3322340336239,99.4463286827771,99.381807727367,99.3846765587949,98.9721448856966,99.6432702194145,100.250525778992,-0.176744645499347,-0.115901800065042,0.068118006117697,0.351900701002357,0.817387951490634,0.500811755591491,0.222490706819706,0.227134787230622,0.0484033217492704,-0.073987593480663,-0.121750005508209,0.101441551116671,0.128844274681998,0.254242689867379,-0.484982924936163,0.026590586917692,0.0735129936590759,0.306078342005531,0.6178287270128,0.616552538640057,0.465658565942523,0.0318690120506057,-0.0790585662224546,-0.250643690302663,-0.444624291388475,-0.178061638019023,-0.103619173098553,0.284874032528097,0.204304882933287,0.22283753871643,0.377848317729135,-0.0176996524883859,36667.3309404823,38223.1648217532,39149.7283912814,20.902425907691704,20.295495619836732,0.6069302878549729,3.3794144741833416,30.0220362297066,319.722040454544
0,6459d286d922703f44f6f796,0.03485402620458881,214.857323700144,186.823106127934,20.3056211689114,0.582631977479042,0.104522653585314,-10.18,6014.70997249036,6014.12419439116,94.1386771157892,568.945105166629,0.201626051280981,0.315283852713352,0.472925779070028,0.321575849796841,0.335233376240741,0.343190773962419,99.5526915284529,99.6982920343242,99.5577864944638,99.5679672120613,99.4445869223244,99.5349954825515,99.4417557715791,99.5294637169275,99.6466845933916,99.5024244525453,99.2511251761939,99.5856409564956,98.3781089893891,99.4029553836836,99.6897535880405,99.3529214537651,98.3317179394071,2020-07-07T02:58:59.000Z,-10.53,493.785812376989,0.1556463200098616,0.08321577861017722,0.02188509258991877,0.2629921026448491,0.06133068602025843,0.7370078973551506,D:/JiYouong/Witlab/측정/CAS/WITLAB_CasStreamer-master/data/2020/측정 데이터/106차(20200707)_//2.CAS/20200707/FILE15250.ISD,D:/JiYouong/Witlab/측정/CAS/WITLAB_CasStreamer-master/data/2020/측정 데이터/106차(20200707)_//2.CAS/20200707/FILE15250.ISD,3560.70068464173,38313.139366745,42,132.8,0.5105371461524938,0.23648152251141424,0.0954289932359081,479.936874683465,0.00202518542764355,0.0385564367087987,15.9450259350496,4.53554147590996,17066,55,0.25298133133609213,99.1622802947309,99.4161476359578,99.3351579835421,98.8106319880666,98.7267906284984,98.4617076888795,99.2387548270274,99.4233980286118,99.1989290249582,99.3063892371835,99.3613013364086,99.3330152144367,99.466361197419,99.3864017591848,99.382270273083,98.9626315502419,99.6431894473337,100.253763453016,-0.161277680999706,-0.10295272208715,0.0732781524181707,0.348775860391528,0.810642298581412,0.495969574549588,0.22261980875034,0.234714227568565,0.0585731074938628,-0.0687901001865674,-0.122708269598604,0.0960450524268995,0.117993071307512,0.247740009636113,-0.489125118072861,0.0360495928593082,0.0743651756113134,0.293560465470379,0.599443095771302,0.602915199755324,0.458706883412129,0.0340910481634662,-0.0765528905334412,-0.248062254704446,-0.449905097119111,-0.190710458153078,-0.121586409028295,0.273507803529118,0.203483890978481,0.233497843661829,0.401842521592349,-0.0106127282725115,36752.2485034367,38313.139366745,39222.574135222,20.955047415925364,20.349343150095706,0.6057042658296596,3.3286311444070886,30.0258406612994,319.711984594007
